what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115372515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115373640
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223115373859
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223115374859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115396765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115396781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115396843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115398250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115400343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115409531
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223115416218
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223115430703
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1223115430812
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.MemoryView,1223115431109
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.RegisterView,1223115431140
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.ModuleView,1223115431156
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223115434062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115435781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115445375
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223115450578
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.BreakpointView,1223115453812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115461312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115461312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115462625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115463765
