what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117126046
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223117126281
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223117132281
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223117133468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117149468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117150484
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223117150703
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223117158578
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223117159562
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223117176765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117187484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117193734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117196562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117197390
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223117197609
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223117206890
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223117208796
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223117232656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117234250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117242734
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223117249578
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223117254171
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223117257765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117272906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117277718
