what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223109978343
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223109978437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109981109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109993578
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223110001703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110010484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110017828
activated,perspective,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CPerspective,1223110017984
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1223110019640
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1223110023609
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223110023609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110026406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110037156
activated,perspective,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CPerspective,1223110040328
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1223110041312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110042890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110045703
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1223110047484
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223110047500
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223110048281
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.TerminateAndRelaunch,1223110049718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110051296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110060625
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223110063390
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.MemoryView,1223110063687
