what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.ui,1223111470328
started,bundle,org.eclipse.mylyn.compatibility,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.compatibility,1223111470328
started,bundle,org.eclipse.mylyn.context.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.core,1223111470328
started,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1223111470328
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1223111470328
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1223111470359
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1223111470359
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1223111470359
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1223111470375
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1223111470593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111472687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111499078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111500265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111503437
opened,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1223111506906
opened,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1223111506984
activated,perspective,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CPerspective,1223111507000
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1223111508296
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1223111508531
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223111510734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111523140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111547453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111551546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111552578
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1223111554531
