what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107319218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107329406
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223107329421
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.MemoryView,1223107332593
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.RegisterView,1223107332609
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.ModuleView,1223107332656
opened,editor,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1223107332781
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223107334546
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223107344375
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223107346375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107352171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107355328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107363109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107366937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107384125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107384140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107385953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223107388218
opened,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1223107400703
closed,editor,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1223107400703
activated,view,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui.DisassemblyView,1223107404484
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1223107421000
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1223107422046
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1223107423078
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1223107423765
