what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223117618875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117619640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117619953
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223117620125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117622703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117678937
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223117678953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117682031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117683390
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223117683640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117697843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117719843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117738328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117760515
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223117774468
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1223117774562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117774562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117775953
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223117779046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117781843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117786343
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223117787156
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223117788156
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223117788281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223117797218
