what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110971578
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223110971656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110972625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110973953
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223110974156
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223110975093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223110976718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111147375
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223111147406
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223111148234
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223111151218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111152031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111153171
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223111153343
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223111154281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111156218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111192875
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223111192890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111206984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111221109
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223111221265
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223111226796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111232265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111233578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223111236921
