what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223108242453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108284468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108332703
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223108341093
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.TerminateAndRelaunch,1223108342328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108348500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108377906
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223108380218
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223108382312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108382468
closed,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1223108382515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108383781
activated,perspective,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CPerspective,1223108386796
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223108386796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108391984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223108413859
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.2.R34x_v20080808-1156,org.eclipse.equinox.p2.artifact.repository,1223108414609
started,bundle,org.eclipse.ecf.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.filetransfer,1223108414750
started,bundle,org.eclipse.ecf.provider.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.provider.filetransfer,1223108414750
started,bundle,org.eclipse.ecf.identity,2.0.0.v20080611-1715,org.eclipse.ecf.identity,1223108414781
started,bundle,org.eclipse.ecf,2.0.0.v20080611-1715,org.eclipse.ecf,1223108414812
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.2.R34x_v20080825,org.eclipse.equinox.p2.extensionlocation,1223108424156
started,bundle,org.eclipse.equinox.p2.metadata.generator,1.0.1.R34x_v20080819,org.eclipse.equinox.p2.metadata.generator,1223108424234
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.2.R34x_v20080910,org.eclipse.equinox.p2.touchpoint.eclipse,1223108424281
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.1.R34x_v20080808-1156,org.eclipse.equinox.p2.updatesite,1223108425296
