what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108655171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108671968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108674109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108674140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108675546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108678703
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223108679375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108690000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108690015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108692312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108693265
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223108697265
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223108699312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108702437
started,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1223108705437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1223108807671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1223108810093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223108811593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1223108820234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223108821718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108830156
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223108835156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108844421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108846421
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223108850937
