what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109084015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109090843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109103500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109105375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109110812
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223109111531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109136390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109137875
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223109137875
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223109137953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109139734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109151828
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223109157625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109158687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109178812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109179578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109190140
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109197140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109207421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109208593
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223109208609
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109231546
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1223109233875
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1223109234421
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1223109234875
