what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109389343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109390781
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109403703
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109403781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109406546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109411953
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1223109417312
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1223109417375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109418531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1223109418531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109423890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109425437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1223109425453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109427656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223109432609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223109432906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223109433046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223109435062
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1223109436093
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1223109436109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109438468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109445156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1223109445156
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1223109446343
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223109446343
