what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109448843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109473468
activated,perspective,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CPerspective,1223109475234
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1223109478625
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109478812
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109478859
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1223109480437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109484312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1223109489406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109515828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109519875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109522937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109525796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109525812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109526953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109527062
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223109531296
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223109536031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109536921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223109538890
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109539203
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223109552187
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223109571109
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223109571890
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223109589375
