what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223108022984
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223108023921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223108032421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108033609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108048031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108058312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108064125
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223108066250
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.TerminateAndRelaunch,1223108067921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108070890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108074609
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223108076562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108077843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108081140
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1223108081265
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223108082171
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223108083531
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223108093859
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.MemoryView,1223108099937
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.RegisterView,1223108099953
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.ModuleView,1223108099953
closed,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1223108100000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108100031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223108101203
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.MemoryView,1223108107343
