what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223115198796
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223115199921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115204687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115285656
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223115288531
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223115299125
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223115300484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115304203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115305437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115307421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115335375
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223115336828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115336875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115338078
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1223115338453
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223115339312
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1223115346953
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1223115348171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115352093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115362187
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1223115362203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223115364046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115364359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223115372359
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1223115372468
